,index,comment,author,relative_time_posted,url,ingestion_date
10,1b7e8713-8e0a-4f43-b581-f86c02a7f8a9,"Omg what an amazing floor final!! And what a dream medal podium ❤
Sooo happy for Jade,Vanessa,Mai and Angelina 🙏🙏😁",Yoki Yoka,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
11,fe1a5ea6-88fd-4ca5-a267-f003dff4064d,"I haven't watched it yet but after looking at the media and seeing that Jade redeem herself was amazing, Vanessa finally getting her medal is amazing and Melnikova and Murakami getting a tied and their medal sounds amazing to me and I'm very proud of these ladies. Congrats.",Abygail Gonzalez,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
12,1b48abdd-78a3-4d8e-be0f-cf4aaca3888f,JADE CAREY REDEMPTION ARC COMPLETE,Seolin Jung,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
13,7b6a95fd-a2d6-4f36-8eba-9a22485a41da,"This was a cool final! So happy for Jade, although I'd love it if she got more artistry, she was kinda stiff. Also Jessica Gadirova was scored a bit low imo... So happy for Ferrari! And the tie for bronze was perfect, they both were very very good.",Tabitha de Haan,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
14,c29717a1-b78a-4c25-8712-947a7ec0dd3f,Am so happy for Jade.... She deserves it...,THYRO BRYAN,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
15,01a375c5-c584-4ed3-ba12-8f7f963cc9b6,"Murakami Mai is LITERALLY the cutest, sweetest person I've ever seen. ❤️",Myname,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
16,3c22378d-09ca-46ff-9f61-94260d0ff870,Did Mai and Angelina tie for the bronze? Did the finally get rid of that horrible tie breaker? Congrats to all the medalists and especially to Jade 🇺🇸 🥇,Sally Daniel,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
17,bbd12cb6-6871-4080-901b-c0164cf43043,"Congratulations, Murakami-san! Job well done, you’ve earned this!! 🌸🌸",Barbara Joseph-Adam,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
18,93208811-6250-4a3b-945d-6ebf6d09f2dd,What an outstanding podium! Over the moon for Jade. And Vanessa Ferarri- just **chef's kiss**. Mai with a well deserved medal- Angelina too. Bravo ladies.,Jenna Leigh's Beauty Slam,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
19,fa613e36-1286-4f03-9281-35882be350ce,"Was power over any artistry. Will be interesting if scoring changes over the next cycle. As although I respect her amazing tumbling, her dance components were the worst of the finalists.",Matthew Plampton,5 days ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
20,1ec9f720-5568-445a-8113-371dfc519b6a,"So happy for everyone it feels better when (almost) everyone do what they really can. Andrade would have won gold on AA with that FX score, but gymnastics it's like this do the things right when you need to",Maria Alexa Domínguez Meléndez,1 week ago (edited),https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
21,8e6dbef8-fe26-49a3-8989-3c845bd3d154,So happy for all of them!,elfin,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
22,91b653e5-1493-4719-af3a-c564de8dfd8b,Great competition! Jade was amazing❤️Super happy for Mai and Gela;) and again something unexpected happened😁,Cinnamon,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
23,4ff6764a-b7f1-4636-8321-c391dfb3053f,The best possible outcome!!,Marie Helene,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
24,4782cdcd-4fb6-4ff0-b1b3-1b2827bdd2d1,Yes jade so proud of you!!!,Flipper _Tastic,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
25,4aa87db0-2d81-4454-b16e-688c81b8d7cb,SCREAMING IVE BEEN ROOTING FOR MAI SINCE 2017 IM SO PROUD OF HER,yuh,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
26,142d3f6b-d46f-4bea-b1e2-ad1c0b74695a,Vanessa Ferrari and Mai Murakami on podium!!! Loved that!,FeScully,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
27,a4becc11-b930-4756-b6a9-37f751b46d50,dream podium outcome! so happy for everyone,E. E.,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
28,4f78fa36-98d2-4b37-9f44-4ff51bebf75d,So happy for jade carey😍,Ganga Mayanglambam,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
29,9c1666e8-e49f-4093-942f-ba680ab198c7,Anyone know if any of the mag/wag gymnasts will continue elite after Tokyo? Or come back?,Spencer Olson,1 week ago (edited),https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
30,644b4966-cee0-4060-ac5e-b630b7908f06,I'm happy for Jade but this was the ugliest FX routine choreography wise to win an Olympic FX ever.,Ch Cand,6 days ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
31,0b234683-8ca9-4ebc-99de-1bf3acfb2c61,LISTY😭😭😭 makes mistakes in EFs AGAIN!,Yuiop,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
32,09ab793a-a3cf-4fed-9ec9-d8d27e68343f,thank you for doing such a good job covering the Olympics !! NBC should be fired and you should replace them lol,Coda Colvin,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
33,5e3aa9ba-bd6f-4d67-8414-f6963218f9f0,Thanks for putting a title on these ones :) <3,Siobhan Straver,5 days ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
34,614089d7-a905-46dd-b62f-d8534b1aa612,Congrats to all!,Just Me,4 days ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
35,59bfa225-b516-40fb-a27a-8c455859bac3,FERRARI YES!!!! She finally got a medal!!!!,Watcher For truth,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
36,49d3d4d0-33c0-4e8b-9a6b-c431b2203c2e,"Jade is just a tumbler! Nothing, nothing artistic about her routine. Bad music, bad choreography and interpretation. But love her acrobatics",Marcelo Ferreira,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
37,1a276278-a4f1-4df9-b92c-6fce01fe1e31,They change the rules about tied scores? Remember Mustafina in 2012 because that she beat Raisman and Ferrari in the AA and floor finals.,Jack Parker,6 days ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
38,a24e807c-ed21-432d-a414-77e1dc1258a7,"London 2012, Mustafina and Ferrari Do the same score, Mustafina 3th and Ferrari 4th
Tokio 2021, Murakami and Melnikova do same score and both take a Bronze 
Ferrari: 👁👄👁 what?",Giorgia Volu,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
39,6b1146d6-1407-449a-b5e8-81d4c9d785e1,All great floor finalists,Andy Donovan,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
40,9eacf60e-3b16-48b7-b7d7-8ad1d37386ed,JADE CAREY!!!!!!!!! Happy for all of them.,Spencer Olson,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
41,e41cc957-140e-4c03-a123-2d65865a0128,IM SO HAPPY OMG,elle wicaksono,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
42,7c50e521-d3e6-4fa8-913b-7574f7f5edb4,"Congrats, Jade Carey.",Francis Nguyen,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
43,7d8e13cf-a144-4e44-b23c-7818dd3a8aa3,Jessica Gadirova should win the bronze,Cuan Crypto,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
44,e75d9f21-5049-4f50-8af2-7a88279f24a4,Vanessaaaa 😭😭😭❤️❤️❤️❤️,AlessiaM,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
45,0f66c8e0-29fd-4b30-9ad3-bc12c66aab8d,My dream podium!!! 😍,Yuiop,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
46,81d72fa9-d28a-4c59-b3be-bfc141008939,Jessica gadirova = underscored,Sun flower,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
47,e372165d-7ded-460d-80fc-7775977d78fd,Why is floor final being held before beam? They are not following Olympic order at all and I wonder why..,Wood Setton,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
48,496fc0bf-02f4-4d1b-98aa-7ceb78c69994,Vanessa Ferrari congrats! Finally!last Olympics she was 4th?,Jhayson Ryann Corpuz,4 days ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
49,55fbb239-ad6e-4c03-b8d4-db8877ba55dc,"Since Jade didn't perform the triple twisting double layout, how will she get it named after her?
Will she defer college & perform it at World's in Oct?",Dark Matter,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
50,41bfbbed-7e74-4612-84aa-192648b4404a,No other choice yet here. Take Mackayla Maronet off. She does not look good at all. Please. We all love her. Just saying for the sport. Thanks love you! 😎✌🏻❤️,JOhni hERNANDEZ,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
51,8989525e-3e68-4c24-859f-1617a84e8044,I'm sad for Viktoria,no one,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
52,d6dab273-221f-4064-8881-2f4911b5ef66,Post the video ALSO,Taufiq Zakaria,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
53,1ba53300-052b-4a41-a8d1-dd5ca0c970a0,jade carry,Chloe Tube,6 days ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
54,21d9d24f-7d45-4327-9d63-3cccdbfe813b,What happened to Rebeca Andrade?,Lady Jay Mac,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
55,70841a69-8b6e-49d4-bc7d-5252f4a4e235,"Am I the only one confused by the tiebreaker rules that go by execution 1st and then difficulty? because if 2 gymnasts have a tie and they have the same E score, then they automatically have the same D score. if not there wouldn't be a tie 😂",Becca Vice,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
56,e7ee9a77-7562-4d0b-b45e-51534231b45b,"Sadly, without Simone Biles competing, every medal is a gift and not a victory.",Soaring Eagle,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
57,013283df-2dc0-4242-87a5-5b45b99cf1d9,Yo... why is there a tie for bronze??.... what happened to the tie breaker thingy??....,Monique Dekker,1 week ago (edited),https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
58,f56c9f18-e811-4e4b-8f17-7b20e953bdc8,"Congratulations to Jade!! After a disastrious vault she redeemed herself there 
BUT i don't and never stand with this kind of floor routine without a decent artistry. I don't stand with the way artistic gymnastics has evolved. Don't salute the judges seems more penalized than show severe lack of artistry supposedly the most important factor for this sports.",Thiago Favero,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
59,1dbcf1b3-b911-4ac7-819d-2b6bd979cfbd,"What I think should've been the podium
🥇Jade
🥈Vanessa
🥉Jessica!",Sun flower,1 week ago,https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
60,dadf0c88-bd55-4a25-81fc-7dc2ee38635e,"1. Mai Murakami
2. Jade Carey
TIE 3. Vanessa Ferrari & Angelina Melnikova",Zuranthium,1 week ago (edited),https://www.youtube.com/post/UgztpAi334lOeDl6Dox4AaABCQ,2021-08-10
