,index,comment,author,relative_time_posted,url,ingestion_date
21,7bf47f37-19cd-4a2a-98bb-29a1c4d5f061,"I want to see Kayla DiCello get her moment! She’s the only 2020 debut senior who’s making waves rn, and I hope to see her hang on to elite for a few more years before heading to college",Cheyenne Marie,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
22,cb035e9a-4403-49be-8db8-d5f68f18b20b,"im biased for chellsie memmel because im from west allis, WI just like her and we all love her and are rooting for her here. i hope she can stick it out and keep going for another 3 years. she looked great at nationals despite mistakes, still a solid comeback and i hope she keeps going !!",bonsai jam,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
23,d11db926-8905-4e0c-9073-11e8dc456545,"Leanne was significantly better and more consistent than one of the girls who was actually picked for the team this year.. really sus how she got overlooked at trials. She’s incredible, I hope she gets to go to Paris and shine",MsEyelinered,10 minutes ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
24,457f58f3-4982-4e7f-9239-6b081d79288c,"Leanne for sure. While Chelsie looks awesome and would certainly have quite the story if she made it, but I’m not sure if she will keep going for three more years. The others are highly questionable to me due to injury. I see  Laurie maybe going to school for journalism or communication to fine tune her broadcast skills if that’s indeed something she wants to do long term. The other two I see going to FL and then calling it a career, but I could be wrong.",Emily Miller,1 day ago (edited),https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
25,797aebde-a573-4611-b8a9-e47d660ea757,I would also love to see Skye Blakely step up to Olympic level-- something about her gymnastics is so fun for me to watch and I would be thrilled to see her earn a spot.,Kiara Kloss,21 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
26,6c98a522-f231-443a-982c-8cb77a89bb84,I love Morgan but I feel like she has grown so much outside of gymnastics and she has been so outspoken about what is wrong with the culture surrounding gymnasts that she won't come back.,Josefina Azpiroz,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
27,82e5a56b-549c-4653-9a24-d55a2beedb91,"It is difficult to say, all have in time been major medal holder's at World. & Olympic level.  Some of the girl's are still sounding out their skill's, other's have suffered significant injury which has compromised them in that they have needed surgery & had to have time away & fight to resume fitness level. I have to say they are all worthy of placement. However, in gymnastic's another world class young lady could emerge for 2024. It is a demanding sport with a very short shelf life, I wish them all well.",Lynn Hexler-Haan,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
28,9499e4c2-3e87-4313-bde0-48bac69fc256,"Riley and Leanne never lived up to their full potential, I want both of them to come back.",sean,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
29,571641df-1b33-41d6-bb23-deb8740ea603,I honestly can't choose. They are all so amazing and I would like to see all of them at the Olympics,WAG fan,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
30,fc480f1e-add1-4bae-bfe0-8d8a59007ff3,"Leanne 100% most all of these have had that big gold medal moment, except Leanne, one of the best gymnasts of the quad. In almost any other country she would have been on the team. I hope she sticks around.",Kayli Mann,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
31,98d6d59d-d65a-4c94-ac8d-035ca369fa37,"Not sure,  but I’m sure NBC will pick one and talk about how they are the “best of all time.”",Braidwood Inn,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
32,0e2044a1-6343-4ed3-8517-b834ac585a11,The Riley fans did not show up for this one haha. I would really love to see all of these girls but Riley's lines give me life and I would love to see her make it now that she is happy and healthy.,Kiara Kloss,21 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
33,3a1b5753-345b-4022-a582-9b193231cb09,I wish Morgan had her chance to go to the Olympics,Olga Szőke,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
34,3231a3de-6cf9-418b-8ab9-a87d4f337d69,I'm trying to figure out who will be going to 2021 Worlds. It seems that all the WAG Olympians and alternates will be on tour or going the NCAA route.,Sneau Xone,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
35,6345b3de-5f06-41d6-a749-cb897ba1f401,I would love to see Morgan back in the game at the highest level,Pearl Sugar,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
36,e1778523-6c1d-4290-a21b-5c0cdb221699,"sry but laurie is not going to make it, I think she just does gymnastics now for fun rather than elite.",Youssef,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
37,9e3dc05e-6878-4e0d-a1ff-2c1e7c182022,"I'd love to see Morgan and Riley try, but I honestly don't see it happening, especially with their injuries. They'll probably finish their careers in college.",Lily Claire,23 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
38,3746c68f-3c8f-4ddc-96b7-b8f331022f0d,"i want all of them, but morgan has my heart in a way no one else does!!",TheCreativeGeek,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
39,8a56b1a7-7720-4390-b731-7de2ff4d61f8,"Another toughie. But I went with Riley.  She came from a bad situation and is training with Bryan Carey and I want her to bring home a bars medal. And of course, I hope Jade make another go at the Olympic.",Kelly Stout,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
40,c7cfc1e1-3506-4aa4-aa12-56c948fd0351,"All of them except for Morgan, I think Morgan would rather go to college to have fun and kill it in gymnastics",Rahseem Dowdell,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
41,ec0f367e-8547-41bb-9dbc-be2db36a2be6,Morgan and Riley! With Laurie taking over for both Tim and Nastia with commentary…maybe with Chellsie? That would be ICONIC!,pufferluver14,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
42,773304bd-0ff7-4d47-ac64-57405b07a803,All these names are great. Definitely want to see Morgan as my top choice!!,Treston Malone,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
43,013ec62b-0d14-4e0e-8605-93a736dc7b0c,"would love to see riley! she was one of my faves this quad, and I would love to see her do bars beam and floor",bezerra r,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
44,a4324692-d8cd-405b-bc62-05a5c9b160eb,"I'd say Leanne has the best chance to return. I also like Kayla DiCello. I predict Laurie Hernandez WILL make a return for Paris 2024, but as a broadcaster like she did this time.",Loya Frostwind,20 hours ago (edited),https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
45,c90cedbf-e3d2-463d-87e1-852d1de7ca2c,I don’t think we’re ever gonna take Leanne again bc she’s anti vax and that’s just not safe,Miss Caseys Show,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
46,e23d5dd4-d53f-4c81-b572-a31c06b669e1,Chellsie because it would be an epic comeback story and also work against the story that only young women/teens (aka those who are easily manipulated) can competitively do gymnastics,Buffy,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
47,f8d335a0-b4f3-4065-bc5d-7322743bb54b,Laurie so so so much!!! I miss her sass and joy on the floor!,Bee Carlton,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
48,1991426f-d81f-4435-8907-244e74821452,Leanne and Morgan please!! Two examples of the ART in ARTISTIC gymnastics❤,skater girl,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
49,2558855d-8cdc-496b-b7ea-ca5ef9abd354,Laurie would be a commentator.,Cory Stajduhar,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
50,4c07bf93-c7f5-4010-96fe-187102e65913,"When you can change the vote percentage by 1 except for the 3rd option
I-",Touka Wisteria,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
51,71eae7f3-05f5-432b-a85e-d544801dbdd9,I would like to see Sunisa Lee,Cuan Crypto,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
52,da3f1e77-3007-4e4a-b58f-3964d65baf25,"Morgan and Riley, but Morgan in particular! It's so sad to me that she was world champion in 2017 and 3rd best in 2018 but then injuries and COVID messed up her Olympic dream. I'd also love to see what Riley can do with more time under a new coach-- she's always been so fragile and injury-prone, but I wonder how much of that was the abusive coaching she suffered under.",PigPenguin91,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
53,5ef21b19-698d-4884-b14a-57e9c126eed1,"Laurie!!!! She’s the sweetest, and it amazing!",Friday With Fibber,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
54,c609d19b-0584-4f37-a1f8-8a422a1e78e0,I want Chellsie and Morgan to go for 2024 they are my faves,Madison Rogers,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
55,103a38a3-d92a-4ee5-b377-de9932a36d72,Would love to see Morgan take on the Olympics,Alyson The Aly,19 hours ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
56,d27caec7-cccd-45bd-b139-c955ceeb69c9,the only way I can see Laurie going back to the Olympics is if she competes for Puerto Rico,themaximum97,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
57,2f69f46d-cbb5-4bbd-ad19-008947c17f18,I wish them all the best in moving on,M p,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
58,597dc6b7-22bd-4c4e-bcc8-5f7817c550cc,"I would love to see Morgan, Konnor, Riley,  Leanne and Skye B.😍",ItsAshtori,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
59,0e6f0f65-94ed-42ab-b2e5-2da68f8b767f,"Leanne because she will still be quite young in 2024, and she would of definitely gotten the spot over Grace if she didn't fall twice on balance beam.",ea ea,1 day ago,https://www.youtube.com/post/Ugxpr8dYg8Jb78K7IFF4AaABCQ,2021-08-10
