,index,comment,author,relative_time_posted,url,ingestion_date
0,2e79d4e1-f54a-4539-8c17-2521fd19e443,What’s your favorite Olympic Golden Moment so far? 🥇 #Olympics #Tokyo2021,sporteverywhere,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
1,4c0c0192-6174-41cc-9e59-bbdb3190c006,"Rebeca Andrade had such a brilliant performance! If she hadn’t stepped out on floor, she could’ve even gotten gold!",Comet Vaudin,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
2,c657be11-1860-4967-894a-304a58ae0df8,The Italian V. Ferrari fighting Achilles injuries her whole career and winning silver in floor. That was such an inspiration. This was an amazing story of perseverance and determination❤️,Andrew Kimani,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
3,381411a6-1d5c-4c1b-b322-23d30061288f,"Man im Brazilian, how can i say anything other than our girl presenting our culture to the world and getting a gold?",Light of a angel G,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
4,668ae2a5-70b2-40ab-ab0a-f6397ef375ab,Seeing both Suni and Rebeca become Olympic champions after everything they've been through made me so happy.,Lily Claire,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
5,cff93360-1bec-4e8c-8045-f8a8a429cb0b,"Honestly, the fact Mykayla thought she was done with competing and then got to comeback and won a medal.",Chamallow,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
6,5908e3a3-9178-4fa6-9c51-06a92b16f76c,"ROC’s gold, so unpredicted and they were so great.",Maia,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
7,193553fb-cc35-4b42-96c2-06f50a00c858,Andrade firts latinoamerican gymnast to get a medal,Gonzalez Aramburu,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
8,37a4c7c0-572b-4163-a12d-5176f0736e24,Mykaylas winning silver was like a gold-winning moment for me… wish er could see the whole event again and not just cutted versions… Loved Suni and Jade winning gold too though… as well happy for Andrade and Ferrari as well as for Melnikhovas individual successes :). Well deserved over the past years and olympis. Liked them all straight from the beginning :),Gelato Girl,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
9,bbbc99a1-4cb5-440e-872e-ade97127d37c,"Mykayla's Silver is pretty surprising tbh like,,, she actually did it!",Fadhly Ramadhani,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
10,d77943a5-ae42-43c4-b605-acb16f8200b8,The silver for MyKayla as well and finally Vanessa Ferrari got her Olympic medal on floor. I am more happy with those medals probably more than any of the gold medalists. And plus Nina Derweal on UB she is the first gymnast from Belgium to ever win a gold medal in artistic gymnastics. It was historic.,Caitlin Frawley,1 week ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
11,849834ec-2d7b-4409-8a10-f45b3ee68f19,"I'm here for everything! Myk unexpected comeback! Jade redemption arc! Suni AA champ! USA Team winning silver despite circumstances! Vanessa Ferrari silver medal! Rebeca Andrade first Brazilian medalist! Yeo Seojeong on vault podium! Listy pulling through for ROC during the Team beam rotation! Tie between Mai and Gelya on floor! Also all the new country medals in MAG, from Israel to Armenia! And Shin Jea-hwan vault gold which was a surprise for me!",Sierra6052,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
12,81a0b582-04b8-435b-82ab-0f55874b740e,"I haven’t been mad about a single gold medal yet. This has been such an interesting Olympics, and besides the team final, every final has been such a close call.",Seanzie P,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
13,613e261f-9078-4db4-b0e5-ea22122ee467,Definitely The Russian team winning gold 🥰,Paul Perry,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
14,ca1d8e2b-fbb9-458e-9f61-ae88e8e810ff,Vanessa Ferrari getting floor silver after missing out on the podium two Games in a row. She's amazing and she deserves it.,Aimee,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
15,bddc23ad-b7fe-4e11-a539-d366b9e7818e,Watching MyKayla’s journey on YouTube since the beginning and seeing her end her career with a vault silver. So iconic.,rugbyplayer9100,1 week ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
16,0c3f14df-087d-4bee-b047-2b1c416076f9,Jade all the way. Her vault was heartbreaking and she just smashed her floor. So proud 😁,TheLil'Drill,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
17,a3c9b31e-5f4f-4eef-906f-f980c554f3d2,"MyKayla Skinner's 🥈 on Vault 🇺🇸
(Jade's & Suni's performances are my close 2nd.)",Christopher Musso,1 week ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
18,34be0fb6-7ed7-4080-822e-ca0feae0306e,"For me it was Nina's gold. It's historical for our country, if you said 5 years ago ""next games Belgium gets a golden medal in gymnastics"" people would have thought you were  crazy. Hopefully gymnastics gets more support from the government now, now that they see it is possible for ""little Belgium"".",Cat,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
19,9b60503b-1498-4ae5-af42-ac00b03ea1e6,MyKayla winning her silver medal 🥈 on vault after losing out on a spot in Rio and overcoming injuries plus COVID. She was about to leave Tokyo when she got another chance and goes home with an Olympic silver medal 🥈,Sally Daniel,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
20,cbaae9f0-78a0-4ad9-94ce-905afe410add,Jade Carey’s floor gold for me. She has been my favorite since she came onto the scene because I love powerful gymnasts and when she did that fluke vault I wanted to cry for her. But the next day she knew she had something to prove and crushed it with that first place medal and I was beaming from ear to ear.,Brody Penn,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
21,3e536b58-57cf-4501-8ec4-470b3fa0b284,Mykayla Skinner! She was packed with a flight booked home. She came back and did such a phenomenal job.,Allison Swoboda,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
22,63ff7d7f-6dc9-4c9f-90f5-58e831642eaa,"Makayla Silver Medal !!! 🥈 What an emotional   moment 🙌  She was about to leave !! and then suddenly she ends up with a medal, Now that is a story.",Nicole Vanegas,1 week ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
23,1a71c61f-2d55-4d08-82af-04d6f073dcdc,"I'm Taiwanese and I have to say.
Seeing Rebeca's wonderful performance and pretty smile, I think that is the best moment!
I can really feel her happiness :)
She is so lovely and incredible!",Sunnie,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
24,0b684a7b-0628-4766-ad36-9ad0db31fa9b,"I'm a huge suni fan but jade's redemption had me so emotional, seeing her crying in her dads arms when she messed up at vault finals really broke my heart.",Jamie W,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
25,0b289583-98b8-4b3e-bbd4-1658bdea7ec9,"My favorite moment was definitely the ROC men’s team winning gold for the first time in 25 years. 
It wouldn’t have been possible if Artur Dalaloyan didn’t make the impossible possible and competed only 3 months after surgery, that man isn’t even supposed to run yet he was there competing. Or Nikita Nagornyy who changed his floor routine last minute so that he could get a high enough score. Congrats to these talented men",SarahZ1998,6 days ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
26,20d611db-cbc3-4967-ac8e-4895980bb232,I'm so proud of Jade for coming back after the vault final to win gold on floor. She needed that win.,abby //,5 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
27,9e698755-443f-4efd-928f-aba6a972d1f9,"Sendo brasileira o orgulho fala mais alto,Rebeca foi e eh incrível!!!
Mas depois vem você Mykayla ❤",Isabele Monteiro Juca,2 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
28,a6776f02-2c53-42d2-a17a-442bc87ecf9c,I love the moment when Tom and Matty won Olympic champions. That’s incredible❤️,Chelsea Zhong,3 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
29,61f5d649-b4d5-4dd2-873d-fb362c90ce27,Myk's silver medal even over Suni's all around.,JRL 12,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
30,91e105e1-17e1-439e-88bd-addad788d4ab,The gentleman from Qatar asking if he and his Italian friend could have 2 golds for the high jump since they tied. Best moment for me.,tishabyte,4 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
31,2d371428-7d66-42a6-b797-837e37bbccad,Nina hands down ❤️❤️❤️ Rebeca came in a close second in favorite moments.,jbrie76,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
32,fe12e5cc-79d4-43ed-be1e-41c2c5209d5c,"I agree it was precious to see the Russian team overwhelmed with joy and relief when they won gold, but Suni stole my heart.  The best moment for Jade Carey, in my mind was not when she won gold, though I am thrilled she did. It was when, after she stumbled running to the horse, when she knew she could not win, in spite of her frustration, sadness, shock and confusion, she showed true Olympic Spirit and made a beautiful vault! That was goosebump worthy. I am thrilled also for Andrade, Derwael and Skinner's success, though for Japan to win the men's AA and Horizontal bar in their own home Olympics, is great stuff as well.",Sandra Kaye Hansen,5 days ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
33,7a59e1cc-f32c-4228-be41-ffe70b5d5231,"The silver for Mykayla Skinner …. It was so emotional she had done so much to come back to elite.
I cried the most during the vault’s podium ceremony when she took her silver tbh 🥺
Adding to that, the fact she has been the alternate so many times in Worlds and Olympics. Also, she was originally two per countri’ed out… It is so beautiful to see that she will end her career with this medal ! 😭",Fafouww,1 week ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
34,14e693a0-aca2-46df-9bf5-953618dfef3c,andre degrass getting gold in the 200m and the canadian women’s soccer team winning gold. one of the women on the team had been to many olympics and it was her last so a gold was an emotional way to end it.,Piper M,19 hours ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
35,db11e47e-d3f2-44de-ad5a-d56c8fcae928,"I have FOUR favorite moments at this point, Suni winning AA gold, Rebecca winning vault, Jade winning floor gold and Simone winning bronze on beam. My joy is COMPLETE!",Alicia McDonald,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
36,140d8a82-7e7c-47ac-a089-226d917dad32,"Jades gold!! I’m so proud of her, she really deserves that!❤️",Walter Clements,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
37,8c7f3816-4ab2-478e-adeb-307d6456ec18,They’re all good with amazing storylines. I can’t choose.,kopper,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
38,b7f914d0-3f1f-45b2-adef-a8ad1c419a65,ROC team gold for women and Dolgopyat gold on floor for men,oravenheart,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
39,ff00b9f5-2768-4049-99e9-d0500fba28ea,"Jade on floor 100% I felt awful for her on vault yesterday. I’m so glad she got a medal!

Also seeing the sportsmanship at the mens teams at team finals between ROC & USA during their rotations. I feel like we don’t usually see that at the olympics",Erika,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
40,8f962bbd-19b1-4605-9321-dee635b8f6a7,VANESSA'S SILVER MEDAL IS THE MOST IMPORTANT OF MY LIFE,Vio Vi,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
41,808fe670-5fff-47e3-a50b-c3fc4d6b5580,Waiting to watch everything when its more easily available.,ken_eckert eckert,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
42,10d2f380-5768-44e3-b100-e58ed73c53ae,Mykayla and Vanessa's silver medals were my favorite moments ❤❤,Mar Brusoni,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
43,095195cd-6367-4387-9583-35f7c01cdf23,"I chose Jade's redemption on floor, but that was actually my second favorite. My first was definitely Mykayla getting her silver on vault! Soooo happy for her! ❤",Kimberly Sue,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
44,856483dd-c299-4d66-9466-b259ec46b268,"The 16 yr old canoe rowing chick that was told she would never compete by a doctor, and decided his opinion was garbage and went on to win that gold medal anyway 🔥🔥🙌🏾🙌🏾😁😁🥇🥇🥇🥇🥇🥇🥇🥇",Leroy Rocket,2 days ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
45,15a0d78a-036e-4420-b087-7b44a4173e0f,Mykayla winning 🥈was THE moment for me 🥳,Sandra Kole,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
46,f3d0a572-d56b-4d36-ba6d-8be2596216d8,Russia taking team gold 😍 Andrade gold on vault 😍 Ferrari finally medalling on floor 😍 seeing the end of the united states 😍 Nina bars gold 😍,AO2024,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
47,be105dbe-5df5-44fd-9925-d71aa45b31f8,Austria's Anna Kiesenhofer winning gold at Road Cycling. Insane.,44R0N-,4 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
48,f4e8d64f-947e-41b1-898b-543889413758,Sky Brown's success in the first Women's Park Skateboarding was amazing to watch!,SHIMOKO,3 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
49,df682cbf-b22b-452b-89fd-90257d73376f,It’s sad that we didn’t get to see a lot of our favorites perform to their full potential but it’s also a breathe of fresh air to see other smaller gymnastics countries to shine!,W P,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
50,3c41aa9b-6fbb-4126-813c-74cfc1f616af,I would say Jade Carey made a comeback with that gold medal win ..... the way she was left out with her last floor routine when everyone turned their attention on Suni Lee's win,Aselemo Gavidi,4 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
51,148c4f08-0fec-4c86-b826-ae273c637f9d,"They're all wonderful!  I chose Suni Lee, because I've been rooting for her for years, and last year her father was paralyzed in an accident and Suni had to spend more time caring for her younger brothers and sisters while her mother was at the hospital; and Suni's father had always been her biggest supporter during training, but suddenly he had to work on his own PT.  Nevertheless, the whole family (and our whole Minnesota fans) all came together to help so she could still keep training for the Olympics.",zxy atiywariii,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
52,7a2a7823-60da-4aec-8d8a-2b89727fcb99,"I was heart broken for Simone, but also, look at how diverse these medals are, and all the firsts that got to happen when the whole competition was blown wide open! I'm glad Simone was able to get back on beam, and even more happy that she took care of herself AND stood up for herself.",Molly McCarthy,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
53,5d2c1202-5aae-4a4c-a2b5-3473eaccf1a2,"Rebeca's gold. So incredibly amazing. I just tried to scream, but all I did was fall and cry and thank a milion times. Thank you, Rebeca!",Rê Cardin,5 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
54,e89e4c5c-649f-4dd1-b0b7-26316ade6027,mykayla getting silver! i’m so proud of her and she deserved this and so much more❤️❤️❤️,Camryn Dooley,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
55,0708e459-cda4-4c35-b8fc-5ae6d3e81680,"I'm Italian, so Vanessa Ferrari achievement just made me so happy and proud! On the other hand, I was definitely inspired by Simone Biles bronze medal on balance beam. Coming back after struggling throughout all the Olympics isn't easy, AT ALL. I think nobody else couldn't. She just confirmed her greatness! 🥰",Chiara Laganà,6 days ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
56,e69d77a3-b259-4857-879b-efa8686c623e,Mykaylas comeback was my favorite!,Netflix is awesome,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
57,662a569a-b229-42af-bf64-18a836e82fdc,For me it was Rebeca becoming the first Brazilian medalist in artistic gymnastics. I’m Brazilian and I can say this moment was very emotional for all the country 🥰🥰🥰,Fefê Klöpf,4 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
58,09bd51f0-5487-47e1-9958-edd905aaaf25,"All very close, but Suni has been a favorite of mine for a while! So proud of all the girls who competed, even just in quals!!!",Cake 36,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
59,321e3eba-ec7b-415c-892e-0926572c7b77,I absolutely fell in love with Rebeca Andrade. She seems to be such a lovely decent person with great talent,tonka,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
60,51ac8697-e1b7-4bd3-adfc-3bb11ce7dda1,Megan Rapinoe crying like a little 🤭 because she lost gold and realized she’s kind of nobody.,tgcme1,3 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
61,56455d0a-b96f-47bc-a172-fe964d5cd87d,all of the above + myk’s silver 🤩,Lolly Mae,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
62,fe00a799-b35a-450e-a758-8ab5fcac65f5,Watching women's track legen Felix win her 11th olympic medal in women's 400 relay.Last race for her and watching Athing bring it home in the last leg.Felix went out on a gold.,Ace,1 day ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
63,137e7d49-f531-4111-8fc4-3e9fe07c68e6,"It's a tie between Suni winning AA Gold and Jade's Gold on floor!!! 
Great job ladies!! Congrats!! 🎉
🥇🥇🤸‍♀️🤸‍♀️",Amanda la,6 days ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
64,64e4e281-fcf6-4a13-b73c-845897063686,I just realize that so many cool and unexpected stories happened at tokyo olympics wag. It's so amazing 🤩🤩,Swastika,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
65,9666dc12-0fa7-4e5c-962d-0bd631893321,"All of these were pretty amazing, great competitions this year. But Jade's win was so dramatic. That Floor field was stacked, she got iced by the judges, they showed video of her crying and failing on vault right before her routine. It was her last chance to have any medal and the pressure was insane. Then her performance was truly dominant - she blew away that incredibly talented group. It was my most thrilling Olympic moment possibly ever. I was crying as soon as she hit that first tumbling pass, and the replays still bring the tears.",Snowmobile Home Movies,6 days ago (edited),https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
66,2f57011a-f518-47b2-8ad7-c26537a8adb3,Roc gold definetly 💪,Maria,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
67,f6ab52ba-072a-452e-9320-3ff7ef077587,"Primož Roglič (Slovenia) winning gold medal in men's road time trial (cycling). After all he went through, from falling on ski jumps in Planica to falling on the Tour de France he truly deserved it. Beside that I'm really happy for Fiji winning in rugby. Winnings from smaller countries who have difficult conditions for training are truly amazing in my opinion.",AnaLennyja,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
68,b63ae408-6a8a-4353-9ce5-4d6cb69688c3,Suni and Jade are tied for me as well as many swimming moments!!,Lynn Yager,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
69,b9295eaa-7d24-4dfa-8d17-e016b4cd1305,Elaine Thompson from Jamaica. 100m & 200m. That was unreal performances against with out doubt fastest group of women theres ever been on the plant. To win being the defending champion and setting a new record from her last Olympics is an Olympic historic first (in womens sport).,zeppirl,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
70,61dafd7d-1f86-4621-80b9-afb2903b9cf1,Mykayla coming back and getting the medal she deserves ❤️,Dani Hinkle,4 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
71,d2030345-140b-4fe5-b9cf-1a3a31b22c84,I was thrilled with ROC men's and women's teams winning gold!!!,Leo L,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
72,fac6a1a5-d0db-46a7-a3a8-0e83a262a536,Not on the list BUT Hidilyn Diaz winning gold for the Philippines!!! 🇵🇭 They practically had to beg the government for them to attend it. So proud of her!! 🇵🇭,Validgiyuu,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
73,734fd76a-bed0-4b8c-a0c7-ad38ba327956,I am so glad that MyK got to compete on Vault!,Kaleimaileno’eau,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
74,8e29de61-0dea-4ed9-b20e-46f5977c447d,I think all the gold medals were unforgetable but Guan Roc and Jade are my fave moments of these games,Anne Marie,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
75,07e6df26-7c8a-4b3a-a185-713da174141c,"this gymnastics competition is amazing- Rebeca Andrade being the first medalist and gold medalist for Brazilian Ladies Gymnastic, Sunisa Lee being the first Hmong to compete in the Olympics and the first Asian Olympic All Around champion, Nina Derwael
being the first female Belgian Olympic medallist and Olympic champion, or Yeo Seo-Jeong being the first Korean ladies olympic medalist (she won bronze in vault) in gymnastics",haiyah6,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
76,43be059c-41f5-4058-8b6b-eceee675edf5,Hidilyn Diaz winning the first ever Olympic gold medal for the Philippines. ❤🇵🇭,Ava Laureign,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
77,ac2e1e35-96d5-41d0-81f3-7f4647ea46d7,jade’s redemption is a close second!!,TheCreativeGeek,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
78,6cda1312-ba11-4d39-9e8b-a541976352e3,Neisi Dajomes being the first woman to win a gold medal for Ecuador has been the most beautiful thing so far !!,Christina Valenzuela,6 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
79,caea466f-01eb-4662-8e16-71b3bcf415e9,Hidilyn diaz being the first Filipino gold medalist at the olympics after 97 years 😁😁😁,johnkhail bagunu,4 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
80,73699c07-c8b5-4533-baba-8e87fb6fc461,Jasmine Camacho-Quinn winner of the Gold Medal for Puerto Rico on the 100m hurtle after her setback on the 2016 Olympics and thinking she was not cut out for it. Changed coach and got her groove back. Congratulations to all the participants. 👍👍👍👍👍,America,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
81,8ec3ea57-04bd-4195-b123-adc3ecda74de,Rebeca!!! 🥰🇧🇷😭🥇🥈🤸‍♀️,Paige Tisdale,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
82,512de6f6-f3ee-4e67-aaa2-c90ecf24ed04,NOTHING COMPARES TO BOLT DAYS TO BE HONEST,Hall.p,2 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
83,2aa4022c-5129-4de9-8508-d0a0d157360e,I am equally happy for all your nominations! All are extremely happy moments,tendue0726,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
84,defb939f-2fd1-4c80-ba74-355000d1dc21,SL winning. As well as us being 15 for 15 in the men’s relay(swimming),Katie Powell,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
85,f9db098f-1112-4c6f-a5ba-c7dfa2939813,Alexander zverev’s gold in men’s singles tennis,Alien,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
86,5b5c5eed-d372-48b8-8ed7-6efed4b65eab,"It would have to be when Mutaz Essa Barshim of Qatar was tied with Gianmarco Tamberi of Italy in the high jump. The official asked if they wanted to do a jump off to determine the gold medalist, to which Barshim asked ""Can we have two gold?"". It was an amazing moment! https://youtu.be/GjSCT97GSsA",trekkeruss,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
87,6e93740d-5f99-4c00-b422-f55ddc908a73,Team Fiji winning the gold 🥇 medal once again in rugby after the 2016 Rio Olympics.,Simran Kaur,2 days ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
88,f4a5cd74-0ca9-47db-aab7-f6c8c410086f,the whole floor podium was my favourite thing,Poppy Turner,1 week ago,https://www.youtube.com/post/Ugxtkwg68iA4EV3ZLQZ4AaABCQ,2021-08-10
