,index,comment,author,relative_time_posted,url,ingestion_date
0,cafd5e99-ff7d-4038-93a0-c5733d004db0,"Who do you think will be the new Vault Olympic Gold Medalist? 🥇 #olympics #tokyo2021


⬇️ This is the qualification order, replacing #SimoneBiles with #MyKaylaSkinner. There are only 5 options available, I had to put 5th-8th in the same box.",sporteverywhere,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
1,93b7930d-084e-4793-843c-0f8075e0c50f,"Rebeca, Jade, and Mckayla will all definitely be on the podium, i just don’t know in which order. But those 3 will for sure medal.",bonsai jam,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
2,c28a9731-8630-4686-98d4-1d2293051e1a,"De verdad que espero que Jade, Rebecca y Alexa Moreno ganen una medalla. Sería el podium más genial de la historia 💜",Paola Ibañez,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
3,c281583f-19c2-45d2-be33-1753fd12cfe0,"i personally think its Rebeccas to loose, but if she steps out of bounds or doesn’t  have a great landing in general, i could see jade winning it, myk for the bronze",CHA4SEE,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
4,7000cb4c-abe6-4d19-9895-884c24c5b917,Having Rebeca and Alexa in the podium would be a ✨ Latin pride orgasm ✨,The,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
5,eb0c5066-3fe0-4070-9a3c-0e9bffa6c86a,"If MyKayla doesn’t make podium I’m gonna cry. She deserves this. It’s a blessing in disguise for Simone to drop out, you don’t get this opportunity often.",Trendy Maths,1 week ago (edited),https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
6,eef6026e-1d77-424b-86fa-b2c2c8dfc04e,"Jade, Rebecca, Mykyla in that order. Just praying Jade hits her landings and stays in bounds",Blake Evans,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
7,513dd7f4-cfc9-4531-9962-db574504d6bf,"Rebeca should go for the Amanar vault, then she’ll definitely win!",Joao campelo,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
8,326ed091-e290-4eb7-a591-b4ab47676e39,"I honestly don't know who I'm rooting for most. I love that Rebeca Andrade has come out clearly showing the incredible hard work she's put in since 2016, but I also would love for MyKayla Skinner to have a chance at a gold medal after so often being sidelined.",TheEllaDarling,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
9,040b1002-ff47-45c8-8108-f03932349b82,Rebeca Andrade 💪🏼🇧🇷,Gabriel Oliver,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
10,07b4dd42-bb96-4582-aa97-391efbc1071f,Rebeca's Cheng is the best single vault left in the competition. That gives her the edge.,stiefelmacher,1 week ago,https://www.youtube.com/post/UgwRf3a8HYpFpmopzj94AaABCQ,2021-08-10
