,index,comment,author,relative_time_posted,url,ingestion_date
10,6314f7e0-c86a-4362-9795-1ca52bf21325,"All of the above plus:
🤍 Mykayla Skinners vault silver after her thinking her gymnastics career was ending in heartbreak again,
❤️ Guan and Tang winning their only medals on beam, 
💚 Rebeca Andrade kicking ass and leaving with 2 medals after Brazil sadly didn't qualify for the Olympics,",Myname,4 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
11,6c29ce16-a524-49d7-9eee-8c4c383ed258,"Simone’s bronze means more than most people realize. She’s made the final and medaled on beam at every world championship and Olympics she’s entered. To put that into context, Larissa Iordache, an amazing beam worker, has never medaled at worlds or the Olympics.",Daniel,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
12,d56a5a32-7216-4e5a-b271-adcd8b8f39bd,"I love seeing gymnasts have the routine of their life at the Olympic. Yeo Sejeong really did the vault of her life in vault finals. Her second was not quite as good, which cost her a potentially higher finish, but it was very cool to see her get a medal for an eponymous vault!",Lily Claire,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
13,f319e512-486c-442f-bb87-a5dabdf07051,"GB, I think if they pushed just a little bit more, in this next quad you could be looking at the US, China, Russia, and GB as the powerhouses. Plus the twins are super sweet to watch. You can tell how much they love the sport.",Emily Miller,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
14,b8a43658-ff18-4fcf-86f4-49ff932b6e3c,this olympics had so many great moments tbh so its rlly hard to choose but it produced rlly good results and im glad many favorites were able to medal. I was probably most excited for simone after hearing she medaled on her comeback bb routine and i was super excited to hear guan and txj went 1-2 cuz their beam routines are so good 😭,gabe abueg,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
15,ada65454-4dc0-4c0c-84a2-9ed4b691149d,The fact that there wasnt a tie breaker should be the highest vote,Tommy Wiseau,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
16,52d61923-f836-4529-bd74-71dd4e734855,i love how it’s called suni’s “worst ub performance” and she still got 3rd at the olympics… she’s 3rd in the whole world with her “worst performance”. that shows you how amazing she is,Ethan Espinal,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
17,c72d2cf3-4be3-4cdf-9e92-34ea69025351,"I live for the moments of pure, unfettered joy so GB's surprise team medal was my favorite bronze moment. Mai and Simone are right up there too, each for her own reason.",Margo,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
18,5035c0c2-dc36-40a5-8816-b9a62985750d,"Team GB, it feels like so long since a 'dark horse' took a team medal. The Murakami/Melnikova tie was a close second, though. I was really hoping Mai would get a medal.",WomanChild,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
19,780034d3-b465-4fcf-9afa-bd85716c971a,Yeo landing her vault was iconic. I can’t remember the last time South Korea got a medal in women’s gymnastics!,rugbyplayer9100,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
20,5333409c-5454-4d95-816d-c6ca272421b4,"I loved GB getting a medal, but I had to go with Simone nailing her routine. That was special. And was beautiful to hear the crowd roar for her.",dablackangel,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
21,77cf8ae5-047d-468c-a7e3-83702f7a8817,For me it was Sky Brown winning her bronze in skateboarding at only 13!,Jamie,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
22,20e41417-705f-44b6-ac28-34b5adecc27b,"The Boomers winning bronze 🏀 It was so bloody emotional here in Australia. We’re not a basketball nation, but every Australian was tuned into that game screaming support for those boys. It wasn’t gold, but it symbolised so much.",frankiegetup,1 day ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
23,9edc8a2b-40a6-4e60-9c17-87730c041aec,"Swimmer Bruno Fratus won the bronze and kissed his wife/coach right after the podium, it was a cool moment to watch",Victor Hugo,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
24,1510b6b8-b29d-4f3f-b6f6-1c0f9cb837ac,I wish I could post pictures here because the picture of the Gadirova twins when they found out they won bronze is the reason why it’s my favorite,Alexandria eisenberg,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
25,e51805c7-ef8f-44b5-9cc1-e39f83bbeb05,My favorite was McKayla Skinner’s silver. So happy she was able to finally get her Olympic medal!!,sadiasy,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
26,da2fdc89-131f-466f-bdcb-b9d9b2565b17,"What about the 🇩🇪🇩🇪🇩🇪German wrestler who beat lung Covid and starved himself down 8kg below his normal weight to get to  67kg cause you cancelled his usual weight class of 76kg.
He then won bronze in his last ever match and ended his career by leaving his shoes on the mat for all time.",Josephine 298,4 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
27,9deff007-b188-43c5-9bbd-bfa47590f3cd,I’m debating with Simone and Suni’s performances. They both had a great first and second Olympics! Both are such amazing ladies and I can’t wait what happens next!,Marissa M,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
28,084d1144-e20d-49f0-8c93-41c9cac52675,"ugh, so hard. so incredibly proud of simone, i was literally brought to tears watcher her realize that she was on the podium. seojung landing her vaults and claiming bronze was another incredible moment.",bluesol,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
29,67b173ad-e945-4401-a2b3-824e0c53301b,"With all the due respect for all the others, Paltrinieri's bronze in the 10 km open water swimming, after pool competitions and coming from mononucleosis recovery, he's the great bronze medalist. He would've got 2 golds without the mononucleosis.",John19 76Rome,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
30,cc778114-9ee6-47da-95cc-e5fcc79e40c3,Pablo Carreno Busta winning a bronze in men's singles for tennis. That was awesome.,roter13,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
31,c741c7ed-e9eb-4610-96fd-146b0abe3d9f,Yeo deserves more love 😭,punchmenowidareyou,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
32,2c1c2567-34b0-4d59-8704-386b7e48c619,"I was so happy for Yeo. Her eponymous vault was so beautiful to watch, and it got the highest score in the Olympics. Her dad must be so proud! Carrying on his legacy",kamanodomino,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
33,671b46f9-124b-4006-8d99-0463fdef9c9c,Yo ppl who don't appreciate Angelina and Mai's Bronze tie don't understand how rare and awesome that is.,Milla Cabral,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
34,0ab59e33-edb3-400e-b928-da74e0f79ddd,By far the USA women's soccer getting their butts whipped and having to settle for bronze. It's always nice to see a bully get clobbered.,Lorenzferus,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
35,da2147d5-b5c2-4811-801c-eeb1a4856e39,"honestly each bronze win was incredible and something to be very proud of, perhaps more so than the silvers and golds",Georgia Katherine,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
36,084fdda8-0290-4ec1-879b-af9517aa80dd,Had to go with GB.  They came in like they were going to win a medal even though they no right to expect that given the situation.  They all delivered and were terrific.,Matthew Hines,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
37,4ee43748-c5c1-42fe-9e72-faabb199410f,Tom Daley. Love whenever he wins a medal,JK Panigel,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
38,6dfe49cb-72ea-4d90-91ee-74f44a75bbd8,mine is actually the russians winning the team. all 4 of those girls did so well.,Angel,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
39,1ae07588-1934-48bf-88b3-7e622868de9d,I think Melnikova and murakami was my favorite,Lily Pantoja,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
40,f79baaac-54fb-4b4c-9c3e-1b10c6b10875,"Grants dad is my coach, he came back to AAU junior Olympics and he seems kind of sad he didn’t say anything.",Beanie,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
41,c250fb3d-377b-4024-8f73-d67bc6e26096,So proud of all these women. Ngl Simone getting back out there hits a soft spot for me because I know that was not easy for her.,lock heart,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
42,e6740e57-661a-4ed8-bb09-fda8f78a11e1,"I haven’t even seen Yeo’s vaults yet thanks to NBC and their terrible coverage, so I can’t put that. If I had seen it, maybe!",Kyle Kufert,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
43,9e0adaac-718f-4080-9a86-17350f8dd447,"Yeo of course! 

Mai deserved the bronze medal alone.
The rest is americans so I couldn't care less.
And I was rooting for team Italy in team finals.",Eimard Gomes,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
44,c40a42ba-afd9-482c-90fa-6451204e6566,I wish NBC had shown team finals for countries other than US and Russia(n Olympic Committee).,Loya Frostwind,15 hours ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
45,6e8f26e9-7c4a-44b0-ada2-e842cb782512,"all great moments, I chose Mai and Angelina tho because I love Mai and I was so happy it was a true tie and they didn't break it!",vanillamarshmallow,2 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
46,13d28099-180f-49a8-972c-39f3b941918f,"I love how you say suni Lee's worst UB performance. As difficult as it is and with all the positive outlook on mental health going forward, it would be nice to look at this as a great achievement.  It's not a loss to get the bronze metal.",Wendy Cha,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
47,17e1d364-d94f-4c1b-b4b6-fd50e4e3be31,"India men's Hockey team winning Bronze. Hockey is our National Game and we had'nt even entered the knock out stages for the past 41 years, until this Olympic. The women's team also will be fighting for Bronze today.",Venus Longs,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
48,478e4797-0164-4402-87ad-0df6a8262b55,"To be honest I’m still mad that Yeo won third place in Vault, from my perspective Alexa was way better.",Mr .Xtreel,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
49,779d51f3-750b-45d9-9e9e-e358ecb0bca9,I'm the most happy with San Marino getting their first 2 bronze (and 1 silver) medals in history! 🇸🇲🥉,Epic Johansson,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
50,2efb70eb-14f8-4be7-baa8-0de1bb8ae819,Anything with Simone is the winning choice,Its Me,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
51,f547d197-393b-43df-933c-025acdfd527f,"Yeo, la gimnasia femenina surcoreana no es algo de lo que.se hable todos los días así que fue lindo de ver",Marjorie Gonzales,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
52,42e883dd-c45c-413a-a12f-15ecb7c39e70,I wished you put Ferrari’s Silver on floor but the GB’s Bronze was really the other big hit for me!!,Watcher For truth,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
53,6ba09ea7-8ab8-412c-90d7-3e4022dc524a,My favorite moment was seeing MyKayla Skinner win silver in beam finals.,Samantha Templin,3 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
54,21913cad-3df9-4f4f-9200-2dd0234be1dd,"As a Brit, I have to go with Team GB winning their historic bronze medal. I still take issue with the way the team was selected, but it'll be a massive boost for the WAG programme and hopefully it'll be the first of many team medals to come! 🇬🇧",Craig T,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
55,fed789e3-5e75-44c1-98bc-ad75dbcff94b,"Sifa hassan winning after falling, that was just epic",absolutely not an original name,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
56,22811efd-42e0-4791-8064-1199e12cdaff,Melnikova's AA for sure 😍,Maria,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
57,f484b9c6-9ec1-492d-b27b-13d5d63748a6,Prayers out to Simone we love you 😍 great Job still the best gymnast in the world,fly guy,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
58,a84a5434-2ff3-4fc5-aca6-1661c4737b07,Yeo Seojeong's medal belonged to Alexa Moreno and you can't change my mind,salamander eyes,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
59,7aeee2a6-6939-4ae4-8b82-dd805290dbfe,They are all great but I have to stick with my British girls! They came back fighting & well deserved moment!,Leighster,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
60,7ab25bb0-10ee-4e62-88fb-c7adba508514,Can’t choose!! Ahhh! Probably Britain on their historic bronze and then the vault. 🤷‍♀️,CJ in PA,23 hours ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
61,84e65402-a270-4c5d-bea9-720b1307c71a,So proud of Suni Lee's overall performance! #WarEagle,Jenna Leigh's Beauty Slam,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
62,21943fd6-5c39-4b32-b3f0-5b40260a78d7,"Actually it should be ""what is your fave bronze gymnastics moment of the Tokyo Olympics""",saksham Singhal,4 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
63,f821584b-2dba-40f8-a5a9-bb473f6d2140,Saddened to see that media brainwashing works well.,Sane Asylum,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
64,65b3958d-834e-4b1f-8e79-f7fad0b7df96,Maggie the marathon runner .. that was awesome!,Cindy Jellison,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
65,886c87cd-0c34-4ecb-85c2-1899896e3d7a,"Simone is my queen but as a Brit I have to say our bronze!! The gadirova twins, Amelie and Alice did our country so proud 💞",Molly Hillis,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
66,a34cef39-3e56-4ee1-9657-9173394e5886,Bile’s bronze was definitely my favorite bronze moment.  ❤️ 💫,jbrie76,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
67,8e84df55-1100-480a-9d39-df1d301269a4,Does anyone have any predictions on Paris 2024 teams? For USA. I heard Shane and Yul are going to try for it. Anyone else?,Spencer Olson,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
68,07057c67-d88f-4006-9c84-5a72b20fe7c8,When Alison dos Santos won the bronze and broke the south american record in 400m hurdles,Victor Hugo,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
69,13e71202-000f-4315-89a0-2d4aa3b2ff8e,literally all of them😍,Johanna I.,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
70,f1a8dce8-23d9-45bb-b76b-a2b2dc3498a2,Australian men's basketball team. First medal in 65 years,Kelly Ryan,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
71,f97ab39b-3bc8-4696-a352-3352f5058cf4,Mai and Gelya 🥺😭😭,Madison,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
72,7154365a-703f-4ab2-be33-9f3d4e05e7b6,Jakob Schubert climbing to the top in Lead to secure a bronze.,awdrifter3,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
73,4455b272-8c9d-4486-8e3e-354b6acff76f,"I don't mean to be hateful and I know nothing about gymnastics, to me Alexa's vault deserved the bronze 
Congrats to J. Yeo tho 🇰🇷",Cristian HV,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
74,eccfd414-cba3-4b7d-af04-8e03f40981d6,Artur Dalaloyan absolutely destroying each section in the men's individual when he tore his Achilles in April and couldn't walk a month ago.,Layla,4 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
75,0a615224-1a5a-4a8c-9fbe-c4b6a6db3a85,Somewhere Nastia is fuming at the bronze tie,jodavitow,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
76,085c98fe-c67d-45f4-a7ba-48399e3086bd,What about sky brown winning in skateboarding?? 🥺,Solis Lev-Twombly,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
77,e6aef08f-a45a-48c8-bcff-595cf4b3adc9,Although my answer was not in the choices but my favourite bronze moments had to be the badminton male double  which is Malaysia won the bronze and it is my favourite cus that the first medal we get in this year olympics,Chew Zhi Bin,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
78,8054016e-fe58-48c6-9b75-100cf8d5dbfa,"Ehhh! Where is none of the above .
Best bronze moment was India winning at Hockey .",Div S,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
79,e04ef0b0-8664-4162-bde9-783ce6c3825c,GB bronze is a close second!,FrancesBaconandEggs,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
80,90da5f8b-7cb1-4c64-991e-0ccfeb58bc5d,Tatjana Schoenmaker definitely was my beat moment!,Motse Harding,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
81,317d9d5a-78da-4c53-a9bb-7f4fb5735d79,i think great britain bronze medal and simone biles winning bronze balance beam,David Gymnastics,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
82,4ef98b8e-a865-4165-87bf-0275853738d5,"This might be one of the worst and best olympic gymnastics we have witnessed, it was bad that Simone withdrew from a lot of events because she was struggling with a lot of things but the it came with a silver lining, her withdrawal opened a door for athletes to speak up more about their mental health that it is important as physical health and opened a door other gymnasts to win medals as well. The Chinese girls hit their routines which made me really proud of them considering in the past they were struggling with consistency and Simone's bronze was a big accomplishment for her. But then i was mad that they didn't allow one touch warmups for the Gymnasts in this Olympics which caused numerous errors from gymnasts.",weird stream,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
83,a05a51bd-1d24-4507-bc75-8d5a4ea50474,Got to go with team GB .. amazing..,Mauve Dreamer,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
84,1bd5dd2f-d220-4e89-8075-35ae52ee09d2,Simone Biles quitting on her team and faking injuries and mental health problems. 👍,Zirob,2 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
85,5b1ee6e6-e4f8-4d4a-99bb-3fc2e2b8ddf6,Decathlon Aussie coaching other Aussie through the 1500m,Huga ThaMonsta,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
86,ffa36030-2c92-43f6-a032-31380a815935,"Simone. It really wasn't about a medal, so the fact that she was able to win Bronze after everything she went through that week got me all teary. It was about proving to herself she could do it. An incredible young woman.",miss melyss,4 days ago (edited),https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
87,c892c6ab-7bdd-47c6-9a4b-efdd25f13a84,"Don’t make me choose! But I have to go with Great Britain’s bronze, I may be a bit biased ha ha.",Trendy Maths,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
88,05ba2372-998d-46b7-b97b-542382360611,Owen wrights bronze in the surfing for 🇦🇺,Spaghetti Yeti,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
89,b2320461-b773-4831-985f-e3311be8c5aa,San Marino's first Olympic medal!!,Lelantos,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
90,bc97f546-c1b6-4cce-b3fd-11573ef9effd,This is an impossible choice to make,jodavitow,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
91,dfab8b7e-be8f-4eed-b705-8804b66ea6d3,"1. Yeo seojeong 
2. Gelya + mai medal 
3. GB team medal 
4. Simone",ShangChunsong Fan,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
92,a85aaeff-02ca-41cd-a7e9-491f3f501589,YEO Seojeong QUEEN,Hernane Freitas,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
93,1e365ab1-744b-4611-b595-a7507fe208b7,Team GB ❤,Ana Taylor,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
94,c155e287-bc1d-4b7a-8319-9163b53a6740,O certo é Tokyo2020,Lin,1 day ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
95,dd202877-c76b-47f0-9a51-9a8a7fc2a5c3,Tapper for Jamaica in the 100m hurdles,Janelle Belgrave,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
96,f1176cbf-55e0-414d-900a-310d9d615d73,Simones Biles ❤,Claire Dubois,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
97,a701b1e7-d0f9-4079-aced-d1e3efe9d340,Justice for Moreno 😭,Marky Jasper,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
98,d25df11f-8c63-4f39-8fbd-a0ad19c5bc51,All athletes > Simone,ERIC J Shorts,18 hours ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
99,04a27c64-d574-4609-96e6-e3f7ef1eef64,Team canada softball💗⚾️💗,Ashley Kent,3 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
100,66762046-dcbd-460a-8131-8210aa82adce,"Can't pick one, all of them!",ansaksa,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
101,40811872-e8b0-488e-ab9f-d4b6ea7b5897,Suni didn't deserve that bronze. Poor Chinese always underscored,Gymnastics aloud,4 days ago,https://www.youtube.com/post/UgwPq5Sg6P7ncQz5SCJ4AaABCQ,2021-08-10
