,index,comment,author,relative_time_posted,url,ingestion_date
0,dc8c3034-7f05-4a3d-8426-c5b0ceaf7502,What was your favorite silver moment of the #Olympics? 🥈 #Tokyo2021,sporteverywhere,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
1,5650d510-77b6-46ef-acc5-733a518ae2cc,"MyKayla going from not qualifying on any event and thinking her dreams were crushed, heading for retirement, to winning silver on an incredible performance. Best silver medal by far. Vanessa's silver also pretty amazing though, but as top qualifier she was expected to medal.",Snowmobile Home Movies,6 days ago (edited),https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
2,8471fdb0-ee49-4f94-a3f2-25fbfdf13325,"I was gonna say Ferrarri but Skinner's story of first being out and almost sent home, then put in again and landing on the podium is just epic",lpoco000,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
3,8fc25fdb-efca-493c-b0fc-ef1f138423ff,"I chose Ferrari in the poll, but honestly my highlight was Simone coming back for that beam medal and China going 1-2 on beam. I wanted gold for Chenchen so badly and I am happy she got it.",lexie,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
4,03df2c73-78c6-4745-9c95-75d758a054f9,Rebeca’s medals were special but Mickayla’s unlikely win was so sweet.,Kristrea,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
5,3fdbda53-e545-495b-8ee2-94cee1bc1073,"Favorite moments overall: Melnikova's leos,  Simone finishing her beam routine, Andrade's reaction to literally everything, the double bronze on WAG floor, Zapata's silver for his daughter, Turkey's first gymnastics medal ever, Nina's funny comments to Suni about how her worst routine still got bronze, Nigorny finally getting an individual medal after passing a stone",Christa,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
6,f04ac468-2b11-4625-b656-dcb53a00bab7,"As an Italian I had to choose Vanessa's silver on floor, although I'm very happy for Mykayla Skinner as well because it would have been really sad for her to be the only American gymnast without a medal especially after all she has gone through in the past two years.",aria,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
7,dc0119bb-ac82-40d1-a8ee-6944f232e182,"Rebeca! I'm so happy for her, she did amazing after all her injuries!!",Kira Alldredge,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
8,77c2b471-363a-4625-919e-b3466d57afba,Rebeca Andrade sem dúvidas 💛💚🇧🇷❤️❤️❤️,alisson silva,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
9,283aa176-ffb2-4148-80b0-d16e32822c43,"Rebeca was out there doing it all alone without a team after multiple injuries that could’ve been career ending. Far more impressive than MyKayla, who she actually beat out in vault.",Lovedhurtlost,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
10,de997116-e8d8-400f-9dbf-58ce7e22eec0,"Impossible as Rebecca, Myk and Vanessa are equal. But I chose Rebecca. For her to come back better than ever after all those injuries is amazing. I wish she'd got gold in AA! Two steps! So I was really pleased when she won vault",Alex Phaea,5 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
11,e61a26a3-f575-4935-bc94-d0c85a6dde1e,Mykayla’s because she was my favorite from the beginning and just seeing her end her career after thinking it’s over is incredible. THE COMEBACK QUEEN!!!!!,Megym 501,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
12,014b5e38-7962-4449-8f2b-a7c5279ddbef,All of them😭Vanessa Ferrari has to be the highlight though! I’m so proud of her and her routine genuinely gave me chills. So happy for her!,Joseph Qualtier,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
13,09350e0d-93a6-42e5-83df-dbef14d480b8,"Two for me, Rebecca winning AA Silver and Myk doing the same on vault.",Alicia McDonald,6 days ago,https://www.youtube.com/post/UgyLrlhAZguOsdfXNlF4AaABCQ,2021-08-10
