,index,comment,author,relative_time_posted,url,ingestion_date
0,9004abbc-06a0-4696-91db-69fe71e090a8,How many medals do you think Simone will win in Tokyo? 🥇🥈🥉,sporteverywhere,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
1,dc49306a-d1d4-408b-bc2b-744e37d20adf,Am I the only one who wants a repeat of trials day two and for Suni to win gold aa? Of Suni does her best and Simone has an off day it’s honestly possible,Ian J,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
2,6ed99d70-a9b3-4f00-a4bf-2b93550f0b7a,This has aged terribly,For the love of cats,1 week ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
3,5c7f0581-ef4b-414e-9568-e5377b5d8a54,"Four golds - team, AA, VT, FX",Jovana Zagorac,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
4,80b2c078-79d1-4501-96a3-56dc2a002bd1,"All the gold medals
AA, bars, beam, floor, vault, and team",Olivia Kee,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
5,b971c3b2-b12d-4aac-96a0-1ed20d871b57,"Gold on floor, vault and AA
Silver on beam",Alessandra Congiu,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
6,385322f0-9bf2-45d0-ad31-2271cff001bf,I think she will medal on everything. Gold in everything except silver on beam and bronze on bars.,Songbird Collage Arts,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
7,f549d7b1-1b34-469f-b078-34691c2d03eb,None aparently 😂 but she came more prepared than others ..,Anne Marie,1 week ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
8,0264ca25-4ec2-43fb-9eb5-58e791999242,"She will oy got 3 Golds: AA, VT and Floor",Cuan Crypto,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
9,789c8182-4da6-4167-a280-dcdb4b0053af,I hope her gets 5 gold's (she needs to pull something out on bars),DJcyberslash,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
10,5398ec2e-92e4-448d-a4d8-633a35402846,so sad she withdrew 😔,Meri,1 week ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
11,5aa2e69b-81dd-4a42-bff5-26d110844442,All of them lol,Breaking Views,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
12,bf66fca5-7efb-49be-ac98-b8acb404a81f,BilesGoat,Allison Evans,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
13,261bfee9-e911-4adc-bca7-65767ab012c2,"5, like last time ;)",I love gymnastics 1234,2 weeks ago (edited),https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
14,425c2336-3227-4199-a548-ae9e9dc733e2,Not Many... stepping down is Not competing.,Traveler,1 week ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
15,9b89440c-da3c-4ee6-a904-33f192a897f0,1,Lynn Yager,1 week ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
16,257ec92c-c3f4-4597-b06b-bcacc3cdaaaa,2 :(,Nathaniel Halls,1 week ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
17,9c1b478d-5642-40f9-9e61-eb62f3efea48,All,Frederick Thomas,2 weeks ago,https://www.youtube.com/post/UgxdlCEPtFkBv_MCJUx4AaABCQ,2021-08-10
